2008-01-01 97.34086956521737
2008-01-02 76.77333333333334
2008-01-03 218.16708333333335
2008-01-04 292.80125000000004
2008-01-05 354.09083333333336
2008-01-06 311.7970833333333
2008-01-07 364.1695833333333
2008-01-08 335.64
2008-01-09 214.01999999999998
2008-01-10 199.6166666666667
2008-01-11 200.95666666666668
2008-01-12 112.84083333333332
2008-01-13 98.40291666666666
2008-01-14 240.14541666666665
2008-01-15 108.71041666666667
2008-01-16 126.49291666666666
2008-01-17 289.05625000000003
2008-01-18 206.26166666666666
2008-01-19 228.13208333333333
2008-01-20 246.80625
2008-01-21 170.17125
2008-01-22 299.88750000000005
2008-01-23 106.84541666666667
2008-01-24 57.59333333333333
2008-01-25 97.23416666666667
2008-01-26 72.66791666666667
2008-01-27 148.6545833333333
2008-01-28 33.591249999999995
2008-01-29 46.830000000000005
2008-01-30 94.60166666666667
2008-01-31 236.82000000000002
2008-02-01 183.17208333333335
2008-02-02 200.4729166666667
2008-02-03 195.90208333333337
2008-02-04 190.27874999999997
2008-02-05 183.6591666666666
2008-02-06 71.90458333333335
2008-02-07 114.87416666666665
2008-02-08 28.544545454545457
2008-02-09 38.396249999999995
2008-02-10 47.27041666666667
2008-02-11 51.57500000000001
2008-02-12 65.03833333333333
2008-02-13 95.40999999999997
2008-02-14 109.87041666666666
2008-02-15 124.33874999999999
2008-02-16 40.59583333333334
2008-02-17 36.69708333333333
2008-02-18 55.66199999999999
2008-02-19 68.61583333333334
2008-02-20 66.87916666666668
2008-02-21 52.90958333333333
2008-02-22 49.183749999999996
2008-02-23 71.82791666666667
2008-02-24 55.79333333333333
2008-02-25 76.03708333333333
2008-02-26 106.31750000000001
2008-02-27 89.49125
2008-02-28 59.1925
2008-02-29 63.83833333333334
2008-03-01 48.42083333333333
2008-03-02 30.0525
2008-03-03 40.91041666666667
2008-03-04 32.043749999999996
2008-03-05 54.219583333333325
2008-03-06 44.17916666666667
2008-03-07 71.25208333333332
2008-03-08 32.047083333333326
2008-03-09 30.756249999999998
2008-03-10 31.427916666666665
2008-03-11 32.47478260869565
2008-03-12 32.34208333333333
2008-03-13 42.56166666666667
2008-03-14 39.94791666666667
2008-03-15 47.543749999999996
2008-03-16 69.21708333333332
2008-03-17 54.81166666666667
2008-03-18 48.42875000000001
2008-03-19 56.38125
2008-03-20 71.35874999999999
2008-03-21 48.79666666666666
2008-03-22 26.539166666666663
2008-03-23 32.02333333333333
2008-03-24 28.454166666666662
2008-03-25 29.606250000000006
2008-03-26 36.13666666666667
2008-03-27 71.18083333333334
2008-03-28 50.50583333333332
2008-03-29 46.61041666666666
2008-03-30 50.889565217391294
2008-03-31 67.90541666666667
2008-04-01 60.88833333333333
2008-04-02 74.84166666666667
2008-04-03 76.28083333333332
2008-04-04 71.47625000000002
2008-04-05 82.95347826086957
2008-04-06 41.92958333333333
2008-04-07 32.24666666666666
2008-04-08 109.1679166666667
2008-04-09 92.18458333333331
2008-04-10 107.13124999999998
2008-04-11 114.98624999999998
2008-04-12 111.59125000000002
2008-04-13 87.3675
2008-04-14 116.05041666666666
2008-04-15 36.05958333333333
2008-04-16 24.378750000000007
2008-04-17 65.53916666666666
2008-04-18 79.76208333333334
2008-04-19 69.75958333333334
2008-04-20 86.40124999999999
2008-04-21 118.21999999999997
2008-04-22 86.64791666666667
2008-04-23 22.145416666666666
2008-04-24 46.303333333333335
2008-04-25 58.629583333333336
2008-04-26 39.01583333333333
2008-04-27 56.40958333333334
2008-04-28 36.54125
2008-04-29 83.59083333333332
2008-04-30 34.27625
2008-05-01 42.085
2008-05-02 54.489583333333336
2008-05-03 46.94458333333333
2008-05-04 51.36249999999999
2008-05-05 44.112083333333345
2008-05-06 46.39875000000001
2008-05-07 49.285416666666656
2008-05-08 41.192916666666655
2008-05-09 54.529583333333335
2008-05-10 37.23583333333334
2008-05-11 47.999583333333334
2008-05-12 45.38375
2008-05-13 55.44625000000001
2008-05-14 37.569583333333334
2008-05-15 36.41833333333334
2008-05-16 52.34250000000001
2008-05-17 46.77083333333332
2008-05-18 85.89166666666667
2008-05-19 62.08833333333334
2008-05-20 84.01833333333333
2008-05-21 62.357916666666675
2008-05-22 49.03249999999999
2008-05-23 44.18000000000001
2008-05-24 36.54874999999999
2008-05-25 39.43833333333334
2008-05-26 62.80708333333334
2008-05-27 81.47083333333333
2008-05-28 83.46041666666666
2008-05-29 87.05708333333332
2008-05-30 78.02708333333334
2008-05-31 75.59708333333334
2008-06-01 63.38916666666666
2008-06-02 66.21166666666667
2008-06-03 60.92083333333334
2008-06-04 51.59916666666667
2008-06-05 34.41916666666666
2008-06-06 30.99166666666667
2008-06-07 31.726666666666663
2008-06-08 41.38583333333334
2008-06-09 54.935
2008-06-10 40.28384615384615
2008-06-11 52.56333333333333
2008-06-12 45.94208333333333
2008-06-13 29.672500000000003
2008-06-14 39.996249999999996
2008-06-15 58.06333333333334
2008-06-16 32.89333333333334
2008-06-17 42.11625000000001
2008-06-18 57.01333333333333
2008-06-19 60.393333333333345
2008-06-20 65.45333333333333
2008-06-21 50.09458333333334
2008-06-22 44.12166666666666
2008-06-23 50.73041666666668
2008-06-24 81.23291666666667
2008-06-25 72.46791666666665
2008-06-26 70.21666666666668
2008-06-27 55.65625000000001
2008-06-28 67.78583333333334
2008-06-29 38.0475
2008-06-30 41.98374999999999
2008-07-01 52.700416666666676
2008-07-02 61.74458333333336
2008-07-03 49.298333333333325
2008-07-04 80.5775
2008-07-05 68.47708333333334
2008-07-06 56.37125
2008-07-07 53.02875
2008-07-08 56.90708333333334
2008-07-09 52.966249999999995
2008-07-10 42.845000000000006
2008-07-11 52.566666666666684
2008-07-12 54.124583333333334
2008-07-13 57.45458333333334
2008-07-14 65.93374999999999
2008-07-15 57.69041666666667
2008-07-16 39.656666666666666
2008-07-17 42.482916666666675
2008-07-18 49.56999999999999
2008-07-19 76.03791666666665
2008-07-20 55.58625
2008-07-21 62.89583333333332
2008-07-22 74.11999999999999
2008-07-23 33.25458333333333
2008-07-24 53.03375
2008-07-25 73.15666666666665
2008-07-26 80.16499999999999
2008-07-27 50.40142857142858
2008-07-28 51.06041666666667
2008-07-29 41.795
2008-07-30 51.19375
2008-07-31 59.92083333333332
2008-08-01 69.38434782608697
2008-08-02 68.40041666666667
2008-08-03 72.01521739130436
2008-08-04 68.87916666666668
2008-08-05 65.14083333333333
2008-08-06 64.53666666666666
2008-08-07 57.26227272727272
2008-08-08 63.12916666666666
2008-08-09 79.62416666666667
2008-08-10 52.17958333333332
2008-08-11 41.05625
2008-08-12 70.09541666666667
